stock_id,avg_mid_price,total_return,realized_volatility,avg_spread,avg_bid_size1,avg_ask_size1,order_imbalance,vwap
98,1.0000860953803512,5.345936820733144e-05,0.0003647418132854877,0.0011237322499130595,116.72814488929615,85.48803537224207,0.10506561823758165,1.000098815530813
67,1.0000502805838867,-0.0002823002346378223,0.00024754917502615585,0.0003664897511678796,259.9911904337588,246.96442809688946,0.0225180445539302,1.000061313703679
73,0.9999422691658005,-0.0012304341046994738,0.0002653639301330656,0.0006034351945841266,101.03685840854511,96.45893945917504,0.01392271723321651,0.9999615751330153
72,1.0000744990941417,-0.0029544214685497394,0.00036712752633724974,0.0006733961928205791,186.25767947460065,185.0795778702525,-0.0010074664404087525,1.00008761024257
66,0.9999752392180332,-0.0012177010959925072,0.00038624777528069223,0.0008045053660439326,151.31994969649085,151.5036364163045,0.003018239738721421,0.9999780307569995
99,0.9999554215356692,-0.0026085373169323356,0.00024192126715768205,0.0002481328167280594,435.98679965698045,443.6956730171986,-0.005523203439929978,1.0000177615682377
126,0.9999861354211991,-0.0013442973701129901,0.0004180223788710911,0.0011308359703334479,107.9901789647128,109.64782270315503,-0.007997984565508827,0.9999440946805778
122,0.9999560280836475,-0.0009795227499125314,0.00031732414520303526,0.0006009741850433534,151.00529282264216,151.94567646965425,0.0019311445393735355,0.999987610324776
89,0.9998992018600283,-0.0008384442302604711,0.0004243211493222705,0.0005356168792117969,622.2138893294399,640.1082729260154,0.005921682007230047,1.000019533171213
62,1.000072423095991,-0.002602399421345214,0.00038374950304212316,0.00104574318219859,99.09887718047364,99.7779515877501,-0.009191768325497054,1.000120243246548
76,0.999902119471253,-0.007815792105995145,0.00028097120886443603,0.0005296840618239098,126.2647100250604,132.39911049111168,-0.02880102550829796,0.9999192671745467
77,0.9999570655009585,-0.0016482457614366286,0.00027988588657019856,0.0003105953554257934,5282.1797586174225,5416.1795524971285,-0.0037877965369655176,0.9999671704410162
63,1.0000367720563745,-0.0017643462232660445,0.00030853967780393454,0.00030140239977413023,474.76458212836485,533.8451193001289,-0.01395072888605262,1.0004623680060174
88,0.9999454437240212,-0.0026266089946117566,0.0004470451974449859,0.0013044434079075584,88.04644055445243,90.54765649015323,-0.011076218267617241,0.9999266277779489
123,0.999961167775148,0.0015004536952871739,0.0002213069861840326,0.00023219347360935416,335.84911416434244,341.63038756426454,-0.012713722239373811,0.999961431732387
109,1.000019685793525,-0.0014472348906151566,0.00029229543501803134,0.0006285819433300756,106.26838416534903,104.03887843829844,0.01612297968452123,1.0000139966400876
75,1.0000341148969525,-0.0026915981972071013,0.0005738754754345078,0.001572850546500512,95.72794161631872,94.07291639625689,0.0015826716419430774,1.000048763733416
61,1.0000013448343152,0.0019667963820593215,0.0002052816021434289,0.0004195089528509153,52.41816041275948,58.41706430751201,-0.026788055515222644,1.00009133984368
60,0.9999449730768445,-0.006022741071128324,0.000435657730831791,0.0008883030847090598,150.329844045539,165.02657402489407,-0.03620435042846984,0.9999190772264244
74,1.0000028393034068,-0.003917443283183664,0.0004236529874085743,0.0005167169137297932,531.7967710476441,522.3151321440643,0.011757639473419557,1.0000233985549516
48,1.000014808331926,-0.00010798118449495409,0.0003188093254246365,0.0006152175963256606,179.36776311099828,168.03310397412682,0.034938026193254534,1.0000412407548869
120,1.0000429451251323,-0.0021881960653153953,0.00025067653525871823,0.0002919913816858696,289.45311081306306,285.70551702121486,0.006740938383910155,1.0000695021378072
108,0.9999757955655311,-0.0006656415824619621,0.0002847667936096955,0.00036379163536396405,3086.9167919514466,3081.663740273093,-0.003367283197930976,0.999972485640671
105,1.0000714287982113,-0.00041819974524415215,0.0003019452382700737,0.00039009200001097064,441.1664533221073,445.3636502008547,0.00031932837816417604,1.0000066313658567
111,1.00007995454809,-0.0017603894264653919,0.0002316069046473164,0.0002014587663456193,1312.6692000982769,1301.4169337317712,0.005482640699017144,1.0000175766028843
86,1.000110661104851,-0.003782864781702977,0.0002637059238110147,0.0003067013764612498,683.7090365222255,648.5129161630466,0.012804795111222005,1.0001027960734663
51,1.0000273349328581,0.0006243072788194581,0.0002684772024455806,0.00035970725446393215,282.183714256702,280.45791334328413,0.008862743912543544,1.0000267731092773
1,0.9999886232470129,-0.0021353781587981624,0.0003539225622042049,0.000695223354111223,140.04343125054726,142.66684488289468,-0.012928404428013688,1.0000093832164345
78,0.9999385909081556,-0.008661019647700052,0.0003663460243998636,0.0009390397497627175,132.5419316312326,134.25914009111617,-0.015170525774721508,0.999979670443667
0,1.0000105182478067,-0.003340680488101211,0.0003840153118555327,0.0010306454110225788,113.71710190038068,100.82534959833383,0.054127146691624786,1.000053807374181
44,1.0000387114105755,-0.0015251117512558032,0.0002937784539729977,0.0002555129117470399,601.1314461078633,641.2132135992317,-0.007540988481159208,1.0001423128004543
50,0.9999902518848183,-0.0011865199583916963,0.00023547108247699248,0.0002274767151131945,153.48867962462745,159.7331069320312,0.005630746800220619,1.000083535091669
87,0.999980620725326,0.003592583146585504,0.0003576932170647091,0.0007956788444618688,131.88158923439644,128.6996087866413,0.005972664428222974,0.9999946766945166
93,1.0000162275982158,0.000412056521919002,0.000193248511391749,0.00028619870768724825,171.85751586906005,173.81381763269357,-0.0021210839662158055,1.0000280156628087
110,1.000066133243639,-0.000721561108363411,0.0002472826714124549,0.0009102824947257704,134.16200789215085,148.36673857634196,-0.05942753464868097,1.0001288532501835
104,0.9999708258567018,0.0011780315414895437,0.0002914157166152738,0.0006388361527517087,139.64939542250235,133.93001797671533,0.010421673394073556,0.999992146996019
112,0.9999774526319863,-0.004831809268232901,0.0004481529550869816,0.00142233737433419,80.21620396835164,83.23077445081772,-0.023125436100926402,0.9999792549984
85,0.9999798762812813,0.000465468420482118,0.00031012544768173046,0.0004078398934859563,448.5381655828122,465.16961932535906,-0.002744706347628573,0.999966309170994
46,0.9999395927960697,0.0006264456004416719,0.00018807752401128156,0.00022815816217213247,987.1219075313877,1008.108091468468,-0.005390533920815282,0.9999804770957649
52,0.9999532917075418,-8.544621160955224e-06,0.00024711400206544503,0.0003546766304169729,176.41848917106452,178.69129606555947,0.005660997322905273,1.0000431126254345
2,1.000014806997268,-0.0006880063076574183,0.00020323956685453602,0.0002632976591422594,195.5150976806751,200.38985203400696,-0.0032515891068251508,1.0000069396213074
3,0.9999212452247213,-0.00010158202506072023,0.0004960948179890257,0.0010902883680711732,130.14082354637125,137.7524075178363,-0.039038506280361075,0.9999402716350717
53,0.9999951206268285,-0.0020509633405720873,0.00019279287060910193,0.00044801185789271835,105.86769896367149,107.44787499092911,-0.012162385903160211,1.0000262392105035
47,1.0000623744500368,-0.000478699376342151,0.00021559903172314372,0.00024691754574973775,1467.908600811612,1462.5087132875656,0.003514363212576611,1.0000516610806458
90,0.9999573308717086,-0.00153649528263744,0.0004177788934103874,0.001167898556717342,97.33396257013403,101.23992314675094,-0.017175264675038594,0.9999901217538617
84,1.0000202426811313,-0.002793457051152859,0.0002844448450455928,0.00038288215817803705,141.03623309983124,145.1849314963066,-0.02286467463427358,1.00005300492333
107,0.9999711143415372,-0.00048814597476498633,0.00032764025410557136,0.0005937707723007373,198.83255310271127,196.17211777454912,0.004299579794003846,0.9999451948933274
113,1.000005297044854,-0.002635259043914928,0.00021805567681450156,0.0005711870704258395,41.52114055668348,44.953355604501866,-0.030574371024787227,0.9999660944730177
103,1.000012938165514,-0.0024638302137464096,0.00037209119448001294,0.0012118414323280381,61.580596412360336,60.17000370984637,-0.004535999926638049,1.000060411553645
80,0.9998607376013128,-0.007596234429060322,0.0006955618417162679,0.0009624378503749761,305.94418708150425,299.9020994630838,-0.022449602670210223,0.9997016821075033
94,1.0000277271356472,0.0005567148298368796,0.0003841772186607836,0.0007750166224362958,162.1720192129344,163.06622302010342,-0.0019921758801703235,0.9999986535975204
7,0.9999807933285251,-0.0006501315249943795,0.00023240311288283568,0.0006501451069558411,161.4527088265414,171.55059060586336,-0.021409076926332014,0.999985979707816
43,1.0000007918310314,0.0006178266361678286,0.00013024817175443965,4.675510979425312e-05,569.3293195654514,592.7196828616368,-0.008195167667503722,1.0000144320952844
56,0.9999913546774193,-0.0005604588418938183,0.00029906399020343066,0.00046116979179657334,94.33525933412122,100.13506954422151,-0.022952722895407538,1.0000835050074433
42,0.999994829003278,-0.0022615613482565022,0.00029726069211979885,0.0005042221542394078,198.9172085966639,206.2337313424549,0.003352663495979357,1.0000100538669157
6,1.00004958895565,-0.0032342869973149835,0.0005406393132727109,0.0009661672910779865,140.71215910649346,159.55722850258286,-0.02564101344522169,0.9999063726174762
95,1.0000786562512476,0.0014090647675648604,0.00021986071965394402,0.00037761580392754626,167.18444856793414,161.5442259824439,0.014824965478954857,1.0001197630079455
81,1.000023780562143,-0.00250179991878563,0.0005042517564467217,0.0007016674444350021,332.34804347160986,316.54190142401137,-0.0020091374136240463,1.0002134153809534
102,0.999983283433971,0.00040482147590203965,0.0003320436227956859,0.00088422990076676,101.38575721143627,102.31574807969949,-0.011099616755115973,1.0000260121736906
116,0.9999699640734333,0.0033245576217748596,0.0003683051065756354,0.0010523282666495461,102.91370092865075,105.29186043503134,-0.010269512383729135,0.9999820119877949
100,0.9999124595081944,0.0014381400688701085,0.0004578175020623253,0.0008265982720673531,162.462389699248,164.11746281353922,-0.004684213017503732,0.9998377162257629
114,1.0000385427111393,0.0008223068252264376,0.0003246459289772957,0.0007352872168206216,106.05572274693083,106.20506096872313,0.0023307533556898843,1.000010913886745
97,0.9999944031388539,-0.0009061242853692919,0.0005098630406842793,0.0013488302654432963,111.6607455313978,116.68759073767355,-0.024754482688519965,1.000077264258014
83,0.9999834906134447,-0.0006217705066409174,0.00045385465165280546,0.0010344053478005294,129.22777121664964,134.33211083459355,-0.020229059897531664,0.9999823552598917
4,1.0000843062472655,-0.0010896669653186475,0.0003329805477450104,0.0009288305935442544,103.3876752927637,98.02593974426182,0.023915826190536428,1.0001185647337951
68,1.0000222062700386,0.0008589948915118661,0.0002655092573792903,0.000455673854568424,207.17115661397577,207.4531264302598,-0.007026894066972586,1.000008057699643
40,0.9998742126512002,-0.0026427965896371752,0.0003963914539830068,0.0012067202943201708,82.07380590459229,81.71964129916621,-0.009343734508409713,0.9999704265286313
41,1.0000401339547174,-0.0006519448118903481,0.00020035965725372624,0.00024239902460034433,2187.913623396048,2243.929720165081,0.003243318715321562,1.0000322215533461
55,0.9999312488888967,0.0022572924856709697,0.00037270045410130284,0.0009929843432737561,106.86647021679646,108.18242430484959,-0.021202408011348567,0.9998570255874943
5,1.0000227273645448,-0.0013742360528742337,0.00034477400137037924,0.0011707763835896619,66.70197311527308,69.4611575079934,-0.016049681993907158,0.9999968190114077
69,0.9999979885634317,0.001186671905453185,0.0001941073307851261,0.00011060590308517491,235.81472391179022,251.82213065695777,-0.006252767053495263,1.0001069821618793
82,0.9999993489975791,-0.0005021687192959812,0.00034045964878296023,0.0006959652891659694,176.15184244756097,170.6210068640673,0.012739196039429584,1.0000395463320906
96,1.0000162836771085,-0.0018650696091995211,0.0002825453873920953,0.0005663995604300246,90.88362446775487,93.56098447367211,-0.023541236318852233,1.000058813841976
115,1.0000454635363716,0.00041449756394396076,0.0002985362991758295,0.0005736865573853856,196.20865266568356,192.263032392105,0.010212188732993148,1.0000818459771736
101,1.000022955948391,0.002648304228418441,0.00029683428408835755,0.0005814780969994695,144.62614413383525,154.70834866943383,-0.004360139018629876,1.00008809166733
32,0.9999972899267214,0.004384879404375708,0.0002547562845474684,0.00037641097370127004,9730.673481832842,9735.634661372897,-0.0022251368746493794,0.9999991623029845
26,1.000077794340277,-0.0016489986458716466,0.00028872087583468983,0.0004914510900506342,207.0644517708677,213.84200948861158,-0.001772832855669008,1.0000871650667473
27,1.0000618195724955,0.002775526662317729,0.0005616772633645134,0.0016421923937062317,94.56309852672986,95.04786153161022,-0.003870804074165916,1.000056594316685
33,1.0000086330226057,-0.0032376252605647027,0.000515772827075964,0.0016146192806365536,81.43832284931281,77.21167566618604,0.004396936914855395,1.0000481142718334
31,0.9998591677880045,0.002887999855599954,0.0003707457432466958,0.00118762371133644,35680.37868371065,34698.13854819328,-0.0006174564014995282,0.9998833425423514
19,1.000073073479042,-0.0003444796050632304,0.0003110533990477941,0.0005692532575575579,201.7117978680216,189.74605935555155,0.03315162080077208,1.0000791519939811
18,0.9998402480448797,0.0035965223738962937,0.0005935208023650511,0.0022417352341062165,63.904956699208405,72.23567721066448,-0.06546331690203136,0.9998243989356959
30,1.0000696643170761,-0.0015466038325627762,0.0004129476594181263,0.0009322276168847733,103.78756525088987,106.1115697057425,-0.004723371155295457,1.000110913277806
20,0.9999529731573932,0.0005471710526152584,0.00023728010836317206,0.0003849841165466032,146.3798285133146,152.96595720610574,-0.020284052848808687,0.9999359374286935
34,0.9998943278237029,0.002863687169734952,0.0001891808415363953,0.00036110065909528285,141.1274662625388,154.19191623968632,-0.0421593779843256,0.9998916054720769
35,0.9999165288911519,-6.9436052866356235e-06,0.0002836033680617291,0.00027785531512684376,1043.530892349645,1015.019843888498,-0.0071750587717381905,0.9999347416685463
21,1.0000683698535742,-0.001649394535442661,0.00025583655861245274,0.0003638656625786136,934.2563817477629,955.4414418237526,-0.005409286569623954,1.0000660522807718
37,1.0000095632721446,-0.002057853425347922,0.00046231129482556503,0.0017344712199017895,58.81276117749507,61.7649943577932,-0.01041295832828394,1.000020206079082
23,1.0000349494419956,-0.0021732158642931987,0.0002851218439987503,0.0007466221953935968,97.85996137621689,100.08738093139803,-0.01089975208308459,1.0000671706927131
22,0.9999498443622099,-0.0032543562246709623,0.0003638473530057568,0.0009464542880386794,106.98786901217323,107.42458788773513,-0.00651437111407504,0.9999888074084627
36,0.9999411868229906,-0.0018866220664033317,0.0002569848911198166,0.0003251821607790973,204.55923339722034,204.88266941522178,-0.0023632017969064936,0.9999485188877355
